0,1,1.3562644989904e-25,1.5,2.35619449019234,-1.1175137095551e-22,1.68024164650428e-22,2.26515646393328e-26,0,1.27889617777822e-22,2.40488708381165e-23,-2.76749904564257e-26,2.45314370661928e-31,-0.167593717123909,1.93805317865818,3.86521777617499e-15,-2.0248140777224e-16
0.01,0.999999972269269,3.21655662796432e-07,1.5,2.35619449019234,-8.29909826368223e-06,9.6361539707621e-05,1.92089500336645e-19,-1.01343894337997e-20,-0.00165177806356771,0.0192182764690043,3.83009350825847e-17,-2.02789315797848e-18,-0.162768763622666,1.90563429514625,3.79504148691117e-15,-2.03090570503214e-16
0.02,0.999999779761093,2.56244544386819e-06,1.5,2.35619449019234,-3.28754162912828e-05,0.000383288117930046,7.63686738764553e-19,-4.05775032519063e-20,-0.00325551263311399,0.0381133295029965,7.59022745312326e-17,-4.0616783436582e-18,-0.157985018319624,1.87340849165575,3.72529864385261e-15,-2.03659813312438e-16
0.03,0.999999262098583,8.61189073661629e-06,1.5,2.35619449019234,-7.32505795524973e-05,0.000857557154318224,1.70781745362943e-18,-9.13862657352421e-20,-0.00481161579062086,0.0566870899021907,1.12808352780321e-16,-6.10095635782142e-18,-0.153242481214782,1.84137576818666,3.65598924699933e-15,-2.04189136199914e-16
0.04,0.999998263667988,2.03273836709619e-05,1.5,2.35619449019234,-0.000128950334336842,0.00151596537652525,3.01755070524596e-18,-1.62613609172555e-19,-0.0063204996180703,0.0749414884668011,1.49023504291903e-16,-8.14532800125065e-18,-0.14854115230814,1.80953612473899,3.58711329635133e-15,-2.0467853916564e-16
0.05,0.999996633577492,3.95343801933679e-05,1.5,2.35619449019234,-0.000199504547753652,0.00235532882020635,4.68599889854932e-18,-2.54308473860417e-19,-0.00778257619744433,0.0928784559970418,1.84552063528032e-16,-1.01943940747284e-17,-0.143881031599699,1.77788956131273,3.51867079190859e-15,-2.05128022209618e-16
0.06,0.999994225616003,6.80265931468601e-05,1.5,2.35619449019234,-0.000284447207732084,0.0033724828290189,6.70631778309526e-18,-3.66515808103226e-19,-0.00919825761072494,0.110499923293127,2.1939836495076e-16,-1.22477553790372e-17,-0.139262119089458,1.7464360779079,3.45066173367113e-15,-2.05537585331846e-16
0.07,0.999990898211944,0.000107566185351049,1.5,2.35619449019234,-0.000383316423021113,0.00456428205462242,9.07170645306002e-18,-4.99276568213206e-19,-0.0105679559398942,0.127807821155271,2.53566743022139e-16,-1.43050127149595e-17,-0.134684414777417,1.71517567452448,3.38308612163893e-15,-2.05907228532326e-16
0.08,0.999986514392051,0.00015988396268215,1.5,2.35619449019234,-0.000495654423189535,0.00592760045667857,1.17754073472404e-17,-6.52627718510403e-19,-0.011892083266934,0.144804080383688,2.87061532204222e-16,-1.63657668832779e-17,-0.130147918663576,1.68410835116248,3.31594395581201e-15,-2.06236951811056e-16
0.09,0.999980941740154,0.000226679567153008,1.5,2.35619449019234,-0.000621007558625967,0.00745933130285114,1.48107062490537e-17,-8.26602231322691e-19,-0.0131710516738263,0.161490631778592,3.19887066959063e-16,-1.84296186847748e-17,-0.125652630747936,1.65323410782189,3.24923523619036e-15,-2.06526755168038e-16
