0,0.96,0.28,0.83,0,0,0,0,0,0,0,0,0,4.54747350886464e-13,0,-1.26033818575524,-1.17808917378898,1.17830880309339
0.01,0.959999999474859,0.27999999950913,0.830000000490962,0,-2.10056364890578e-07,-1.96348195563896e-07,1.96384800181586e-07,0,-6.30169092937532e-05,-5.89044586909624e-05,5.89154401481744e-05,-0.0126033818574911,-0.0117808917374486,0.0117830880308904,-1.26033818575524,-1.17808917378898,1.17830880309339
0.02,0.959999991597745,0.279999992146072,0.830000007855392,0,-1.68045091551417e-06,-1.57078556493218e-06,1.57107840339643e-06,0,-0.000252067637162052,-0.00023561783476061,0.000235661760605658,-0.0252067637149821,-0.0235617834753519,0.0235661760617809,-1.26033818575524,-1.17808917378898,1.17830880309339
0.03,0.959999957463586,0.27999996023949,0.830000039767922,0,-5.67152183762111e-06,-5.30140128189192e-06,5.3023896127384e-06,0,-0.000567152183604898,-0.000530140128208942,0.00053023896137245,-0.0378101455724732,-0.0353426752132553,0.0353492640926713,-1.26033818575524,-1.17808917378898,1.17830880309339
0.04,0.959999865563926,0.279999874337155,0.830000125686272,0,-1.34436073169617e-05,-1.25662845202302e-05,1.25686272313013e-05,0,-0.00100827054862229,-0.000942471339035958,0.000942647042448552,-0.0504135274299642,-0.0471235669511586,0.0471323521235618,-1.26033818575524,-1.17808917378898,1.17830880309339
0.05,0.959999671786931,0.279999693205944,0.830000306851251,0,-2.62570455392863e-05,-2.45435244537341e-05,2.45481000621791e-05,0,-0.00157542273221423,-0.00147261146724166,0.00147288600383396,-0.0630169092874553,-0.058904458689062,0.0589154401544522,-1.26033818575524,-1.17808917378898,1.17830880309339
0.06,0.959999319417379,0.279999363831846,0.830000636286753,0,-4.53721746903453e-05,-4.24112102561906e-05,4.24191169084656e-05,0,-0.00226860873438071,-0.00212056051282605,0.00212095584552868,-0.0756202911449464,-0.0706853504269653,0.0706985281853426,-1.26033818575524,-1.17808917378898,1.17830880309339
0.07,0.959998739136673,0.279998821419956,0.830001178799765,0,-7.20493329558889e-05,-6.73474311013869e-05,6.73599865732547e-05,0,-0.00308782855512174,-0.00288631847578912,0.00288685656753271,-0.0882236730024374,-0.0824662421648687,0.0824816162162331,-1.26033818575524,-1.17808917378898,1.17830880309339
0.08,0.959997849022829,0.279997989394477,0.830002010980357,0,-0.000107548858521667,-0.00010053027616311,0.00010054901785964,0,-0.00403308219443732,-0.00376988535613087,0.00377058816984605,-0.100827054859928,-0.094247133902772,0.0942647042471235,-1.26033818575524,-1.17808917378898,1.17830880309339
0.09,0.959996554550484,0.279996779398721,0.83000322120169,0,-0.000153131089573431,-0.000143137834615147,0.000143164519570716,0,-0.00510436965232744,-0.00477126115385131,0.00477215065246869,-0.11343043671742,-0.106028025640675,0.106047792278014,-1.26033818575524,-1.17808917378898,1.17830880309339
0.1,0.959994748590893,0.279995091295109,0.830004909620013,0,-0.000210056364296931,-0.000196348195631285,0.000196384800509576,0,-0.00630169092879211,-0.00589044586895044,0.00589154401540065,-0.126033818574911,-0.117808917378579,0.117830880308904,-1.26033818575524,-1.17808917378898,1.17830880309339
0.11,0.959992311411926,0.279992813165169,0.83000718817466,0,-0.000279585020877916,-0.000261339448385311,0.000261388169479313,0,-0.00762504602383132,-0.00712743950142825,0.00712876825864191,-0.138637200432402,-0.129589809116482,0.129613968339795,-1.26033818575524,-1.17808917378898,1.17830880309339
0.12,0.959989110678075,0.279989821309539,0.830010180588058,0,-0.000362977397502138,-0.000339289682051012,0.000339352935283023,0,-0.00907443493744508,-0.00848224205128474,0.00848382338219249,-0.151240582289893,-0.141370700854385,0.141397056370685,-1.26033818575524,-1.17808917378898,1.17830880309339
0.13,0.959985001450448,0.279985980247962,0.830014022365718,0,-0.000461493832355347,-0.000431376985802175,0.000431457406723799,0,-0.0106498576696334,-0.00995485351851992,0.00995670938605237,-0.163843964147384,-0.153151592592289,0.153180144401576,-1.26033818575524,-1.17808917378898,1.17830880309339
