0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.00335570469798658,0,0.00335570469798658,0.00527112861340569,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.00671140939597315,0,0.00671140939597315,0.0105422572268114,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0.0100671140939597,0,0.0100671140939597,0.0158133858402171,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.0134228187919463,0,0.0134228187919463,0.0210845144536228,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0.0167785234899329,0,0.0167785234899329,0.0263556430670285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.0201342281879195,0,0.0201342281879195,0.0316267716804342,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.023489932885906,0,0.023489932885906,0.0368979002938399,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0268456375838926,0,0.0268456375838926,0.0421690289072455,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0.0302013422818792,0,0.0302013422818792,0.0474401575206512,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.0335570469798658,0,0.0335570469798658,0.0527112861340569,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0.0369127516778524,0,0.0369127516778524,0.0579824147474626,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0.0402684563758389,0,0.0402684563758389,0.0632535433608683,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0.0436241610738255,0,0.0436241610738255,0.068524671974274,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0.0469798657718121,0,0.0469798657718121,0.0737958005876797,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.0503355704697987,0,0.0503355704697987,0.0790669292010854,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.0536912751677852,0,0.0536912751677852,0.0843380578144911,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0570469798657718,0,0.0570469798657718,0.0896091864278968,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0.0604026845637584,0,0.0604026845637584,0.0948803150413025,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,0.063758389261745,0,0.063758389261745,0.100151443654708,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.0671140939597315,0,0.0671140939597315,0.105422572268114,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,0.0704697986577181,0,0.0704697986577181,0.11069370088152,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0.0738255033557047,0,0.0738255033557047,0.115964829494925,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.0771812080536913,0,0.0771812080536913,0.121235958108331,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0.0805369127516778,0,0.0805369127516778,0.126507086721737,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.0838926174496644,0,0.0838926174496644,0.131778215335142,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0.087248322147651,0,0.087248322147651,0.137049343948548,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,0.0906040268456376,0,0.0906040268456376,0.142320472561954,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,0.0939597315436242,0,0.0939597315436242,0.147591601175359,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0.0973154362416107,0,0.0973154362416107,0.152862729788765,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.100671140939597,0,0.100671140939597,0.158133858402171,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,0.104026845637584,0,0.104026845637584,0.163404987015576,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,0.10738255033557,0,0.10738255033557,0.168676115628982,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0.110738255033557,0,0.110738255033557,0.173947244242388,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0.114093959731544,0,0.114093959731544,0.179218372855794,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.11744966442953,0,0.11744966442953,0.184489501469199,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36,0.120805369127517,0,0.120805369127517,0.189760630082605,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,0.124161073825503,0,0.124161073825503,0.195031758696011,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,0.12751677852349,0,0.12751677852349,0.200302887309416,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39,0.130872483221477,0,0.130872483221477,0.205574015922822,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.134228187919463,0,0.134228187919463,0.210845144536228,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,0.13758389261745,0,0.13758389261745,0.216116273149633,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,0.140939597315436,0,0.140939597315436,0.221387401763039,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,0.144295302013423,0,0.144295302013423,0.226658530376445,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0.147651006711409,0,0.147651006711409,0.23192965898985,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,0.151006711409396,0,0.151006711409396,0.237200787603256,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46,0.154362416107383,0,0.154362416107383,0.242471916216662,0,0,0,0,0,0,0,0,0,0,0,0,0
