0,0,0,8.21485833187547e-37,0,0,0,0,0,0,0,1.82707133229858e-33,1.70453928749481e-13,1.70453928749481e-13,5.29845303476153e-32,-20.7050451689154,-75.826405465137,5.15681182572767
0.01,-8.54991629954823e-09,-3.12637933062517e-08,2.12848069076217e-09,0,-3.41224793440832e-06,-1.24724630920842e-05,8.49373185975767e-07,0,-0.00101981508761644,-0.00372521181241642,0.000253802410628179,-0.202419300440696,-0.738431516399583,0.0503566640598153,-19.7788149192579,-71.8598978148136,4.91452098623539
0.02,-1.35563687126789e-07,-4.94932016033157e-07,3.37326365995384e-08,0,-2.69892400587481e-05,-9.8457535519933e-05,6.71422187464204e-06,0,-0.00401751166715867,-0.0146364134063142,0.000999056919879897,-0.395576298384987,-1.4371979562961,0.0982904197247079,-18.8525846696003,-67.8933901644901,4.67223014674312
0.03,-6.80039111894563e-07,-2.47881940452856e-06,1.6913600961859e-07,0,-9.00466761674485e-05,-0.000327831861273198,2.23879216324881e-05,0,-0.00890046671366093,-0.032336954016661,0.00221153444380593,-0.579470993832702,-2.09629931968938,0.143801266994678,-17.9263544199427,-63.9268825141666,4.42993930725085
0.04,-2.12949983671172e-06,-7.7496745967852e-06,5.29384443107611e-07,0,-0.000210974025805281,-0.000766505576691208,5.24215571865109e-05,0,-0.0155760572021575,-0.0564301828784245,0.00386700589845704,-0.754103386783842,-2.71573560657943,0.186889205869725,-17.0001241702852,-59.9603748638431,4.18764846775858
0.05,-5.15073305188652e-06,-1.87135150559375e-05,1.2798231734988e-06,0,-0.00040723452826736,-0.00147642231046297,0.000101123922424215,0,-0.0239516601076825,-0.0865194492265722,0.00594124219988402,-0.919473477238406,-3.29550681696625,0.227554236349849,-16.0738939206276,-55.9938672135197,3.9453576282663
0.06,-1.05805271894301e-05,-3.83759619937583e-05,2.62767392190195e-06,0,-0.00069536519259914,-0.00251555918362716,0.000172561520393613,0,-0.0339346524052703,-0.122208102296072,0.00841001426413762,-1.07558126519639,-3.83561295084983,0.265796358435051,-15.14766367097,-52.0273595631962,3.70306678877403
0.07,-1.94164096205599e-05,-7.03025752941556e-05,4.8196119857095e-06,0,-0.00109097679759642,-0.00393792680957214,0.000270558563303226,0,-0.0454324110699552,-0.163099491321891,0.0112490930072686,-1.22242675065781,-4.33605400823017,0.30161557212533,-14.2214334213125,-48.0608519128727,3.46077594928176
0.08,-3.28073843532029e-05,-0.000118579188436669,8.13934333020165e-06,0,-0.00160875389180535,-0.00579356929403594,0.00039869697252208,0,-0.0583523130767712,-0.208796965538998,0.0144342493453278,-1.36000993362264,-4.79682998910728,0.335011877420686,-13.2952031716549,-44.0943442625492,3.21848510978949
0.09,-5.20446697294994e-05,-0.000187772243419968,1.29051816801514e-05,0,-0.0022624547935224,-0.00812856423510628,0.000560316378579712,0,-0.0726017354007528,-0.25890387418236,0.0179412541943659,-1.4883308140909,-5.21794089348116,0.36598527432112,-12.3689729219973,-40.1278366122258,2.97619427029722
0.1,-7.85524361233062e-05,-0.000282889125685347,1.94676256114297e-05,0,-0.0030649115907944,-0.0109850227232205,0.000758514121166165,0,-0.088088055016934,-0.313023566486944,0.0217458784704338,-1.60738939206259,-5.5993867213518,0.39453576282663,-11.4427426723398,-36.1613289619023,2.73390343080494
0.11,-0.0001138785436377,-0.000409338499040222,2.82069356426103e-05,0,-0.00402803014141853,-0.0144010893411658,0.000996145249131989,0,-0.104718648900349,-0.370759391687718,0.0258238930895821,-1.7171856675377,-5.9411674727192,0.420663342937219,-10.5165124226822,-32.1948213115788,2.49161259131267
0.12,-0.000159685279802481,-0.000572890640581627,3.95307113265753e-05,0,-0.00516279007294228,-0.0184109421640788,0.00127582252048824,0,-0.122400894026033,-0.43171469901965,0.0301510689678618,-1.81771964051623,-6.24328314758337,0.444368014652884,-9.59028217302462,-28.2283136612553,2.2493217518204
0.13,-0.000217740097271676,-0.000779637775619716,5.38714683421196e-05,0,-0.00647924478266352,-0.0230447927594459,0.0015999164024065,0,-0.141042167369019,-0.495492837717708,0.0347031770213234,-1.90899131099819,-6.50573374594431,0.465649777973626,-8.66405192336706,-24.2618060109319,2.00703091232813
0.14,-0.000289906351521043,-0.00103595441260125,7.16842155855566e-05,0,-0.00798652143763045,-0.0283288861871032,0.00197055507121882,0,-0.160549845904341,-0.561697157016859,0.0394559881660179,-1.99100067898358,-6.72851926780201,0.484508632899446,-7.73782167370949,-20.2952983606084,1.76474007283585
0.15,-0.000378134038545571,-0.00134845767803311,9.34440322623226e-05,0,-0.00969282097464158,-0.0342855009992366,0.0023896244124178,0,-0.180831306607035,-0.629931006152071,0.0443852733179959,-2.06374774447238,-6.91163971315648,0.500944579430344,-6.81159142405192,-16.3287907102849,1.52244923334358
0.16,-0.00048445053255699,-0.00172396765140576,0.000119643644978583,0,-0.0116054181002458,-0.0409329492403814,0.00285876802065652,0,-0.201793926452134,-0.699797734358311,0.0494668033933083,-2.12723250746461,-7.05509508200771,0.514957617566318,-5.88536117439435,-12.3622830599614,1.28015839385131
0.17,-0.000610951323681268,-0.0021694677001168,0.000150791004832835,0,-0.0137306612907424,-0.0482855764474228,0.00337938719974859,0,-0.223345082414672,-0.770900690870547,0.0546763493080059,-2.18145496796027,-7.1588853743557,0.52654774730737,-4.95913092473678,-8.39577540963796,1.03786755435904
0.18,-0.000759790755656116,-0.00269206481439439,0.000187406864507517,0,-0.0160739727921808,-0.0563537616495956,0.00395264096266809,0,-0.245392151469684,-0.842843224923748,0.0599896819781393,-2.22641512595935,-7.22301059020047,0.535714968653499,-4.03290067507922,-4.42926775931449,0.795576714866764
0.19,-0.000933172763528496,-0.00329894994222083,0.000230022355360608,0,-0.0186398486203611,-0.0651439173684842,0.00457944603154966,0,-0.267842510592204,-0.915228685752879,0.0653825723197594,-2.26211298146185,-7.24747072954199,0.542459281604705,-3.10667042542165,-0.462760108991021,0.553285875374493
0.2,-0.00113334161135212,-0.00399735832425598,0.000279176564517239,0,-0.0214318585608334,-0.0746584896180228,0.00526047683768841,0,-0.290603536757266,-0.98766042259291,0.070830791248917,-2.28854853446778,-7.23226579238029,0.546780686160989,-2.18044017576408,3.50374754133247,0.310995035882219
0.21,-0.00136257262988494,-0.00479452982876081,0.00033541411196129,0,-0.0244526461688983,-0.0848959579044953,0.00599616552153996,0,-0.313582606939904,-1.05974178467881,0.0763101096816628,-2.30572178497713,-7.17739577871535,0.548679182322349,-1.25420992610651,7.47025519165593,0.0687041963899482
0.22,-0.0016231629542867,-0.00569766928652085,0.000399282727627005,0,-0.0277039287696068,-0.0958508352265351,0.00678670193272046,0,-0.336687098115153,-1.13107612124554,0.0817962985340476,-2.31363273298991,-7.08286068854717,0.548154770088788,-0.327979676448946,11.4367628419794,-0.173586643102324
0.23,-0.00191742226181637,-0.00671390682576975,0.000471330828490589,0,-0.0311864974577602,-0.107513668075125,0.00763203363000655,0,-0.359824387258047,-1.20126678152807,0.0872651287221222,-2.31228137850611,-6.94866052187576,0.545207449460303,0.598250573208625,15.4032704923029,-0.415877482594597
0.24,-0.00224766351087838,-0.00785025821328972,0.000552105095851691,0,-0.0349002185308799,-0.119871042996672,0.00853186608307761,0,-0.38290306936801,-1.26992269337328,0.0926925426428407,-2.30244421207408,-6.7783516437882,0.53994653951287,1.19447233982109,17.8583229806149,-0.611707714797533
0.25,-0.00261619407391393,-0.00911358699934237,0.00064214810806281,0,-0.0388441629830144,-0.132906179681038,0.00948568090344382,0,-0.405864038501373,-1.33680071590495,0.0980590299514129,-2.28937467755994,-6.5959950868268,0.533111652119883,1.41943456300781,18.6129884116641,-0.755269763799967
0.26,-0.00302530985793748,-0.0105105803461618,0.0007419963938776,0,-0.0430170261560531,-0.1466008529853,0.0104927949255179,0,-0.428683064178436,-1.40181743959545,0.103349990283605,-2.27405552081393,-6.40609187555491,0.524841144236871,1.64439678619453,19.3676538427133,-0.8988318128024
0.27,-0.00347729257804823,-0.0120477392972293,0.00085217892969424,0,-0.0474172761343211,-0.160936072588333,0.0115523810985117,0,-0.451337650176879,-1.46489739790168,0.108551067434517,-2.25648674183605,-6.20864200997254,0.515135015863835,1.86935900938126,20.1223192737626,-1.04239386180483
0.28,-0.00397440750537748,-0.0137313712194876,0.000973215703592779,0,-0.0520431560399208,-0.175892093503576,0.0126634688095877,0,-0.473805300274384,-1.52596512428053,0.113647905199248,-2.2366683406263,-6.00364549007966,0.503993267000774,2.09432123256799,20.8769847048118,-1.18595591080727
